S;BKE012507SES00000001;BKE012507INV00000001;703000;BKE01;0;0;1;72A090200GAM;BKE01;R;UN;52846.66499;BKE1;CB1PT2404251658
S;BKE012507SES00000001;BKE012507INV00000001;683000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT1804251224
S;BKE012507SES00000001;BKE012507INV00000001;684000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2204251413
S;BKE012507SES00000001;BKE012507INV00000001;685000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2304251490
S;BKE012507SES00000001;BKE012507INV00000001;686000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2404251658
S;BKE012507SES00000001;BKE012507INV00000001;687000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2504251661
S;BKE012507SES00000001;BKE012507INV00000001;688000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2604251745
S;BKE012507SES00000001;BKE012507INV00000001;689000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2804251784
S;BKE012507SES00000001;BKE012507INV00000001;690000;BKE01;0;0;1;72A090200GAM;BKE01;A;UN;52846.66499;BKE1;CB1PT3005251913
S;BKE012507SES00000001;BKE012507INV00000001;691000;BKE01;0;0;1;72A090200GAM;BKE01;A;UN;52846.66499;BKE1;CB1PT3105251983
S;BKE012507SES00000001;BKE012507INV00000001;692000;BKE01;0;0;1;72A090200GAM;BKE01;A;UN;52846.66499;BKE1;CB1PT0206250087
S;BKE012507SES00000001;BKE012507INV00000001;693000;BKE01;0;0;1;72A090200GAM;BKE01;A;UN;52846.66499;BKE1;CB1PT0306250105
S;BKE012507SES00000001;BKE012507INV00000001;694000;BKE01;0;0;1;72A090200GAM;BKE01;A;UN;52846.66499;BKE1;CB1PT0406250158
S;BKE012507SES00000001;BKE012507INV00000001;695000;BKE01;0;0;1;72A090200GAM;BKE01;Q;UN;52846.66499;BKE1;CB1PT1006250430
S;BKE012507SES00000001;BKE012507INV00000001;696000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2605251613
S;BKE012507SES00000001;BKE012507INV00000001;697000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2705251714
S;BKE012507SES00000001;BKE012507INV00000001;698000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2805251747
S;BKE012507SES00000001;BKE012507INV00000001;699000;BKE01;0;0;1;72A090200GAM;BKE01;Q;UN;52846.66499;BKE1;CB1PT1206250494
S;BKE012507SES00000001;BKE012507INV00000001;700000;BKE01;0;0;1;72A090200GAM;BKE01;Q;UN;52846.66499;BKE1;CB1PT1306250508
S;BKE012507SES00000001;BKE012507INV00000001;701000;BKE01;0;0;1;72A090200GAM;BKE01;Q;UN;52846.66499;BKE1;CB1PT1406250577
S;BKE012507SES00000001;BKE012507INV00000001;702000;BKE01;0;0;1;72A090200GAM;BKE01;A;UN;52846.66499;BKE1;CB1PT0506250245
S;BKE012507SES00000001;BKE012507INV00000001;703000;BKE01;0;0;1;72A090200GAM;BKE01;R;UN;52846.66499;BKE1;CB1PT2404251658
S;BKE012507SES00000001;BKE012507INV00000001;683000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT1804251224
S;BKE012507SES00000001;BKE012507INV00000001;684000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2204251413
S;BKE012507SES00000001;BKE012507INV00000001;685000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2304251490
S;BKE012507SES00000001;BKE012507INV00000001;686000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2404251658
S;BKE012507SES00000001;BKE012507INV00000001;687000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2504251661
S;BKE012507SES00000001;BKE012507INV00000001;688000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2604251745
S;BKE012507SES00000001;BKE012507INV00000001;689000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2804251784
S;BKE012507SES00000001;BKE012507INV00000001;690000;BKE01;0;0;1;72A090200GAM;BKE01;A;UN;52846.66499;BKE1;CB1PT3005251913
S;BKE012507SES00000001;BKE012507INV00000001;691000;BKE01;0;0;1;72A090200GAM;BKE01;A;UN;52846.66499;BKE1;CB1PT3105251983
S;BKE012507SES00000001;BKE012507INV00000001;692000;BKE01;0;0;1;72A090200GAM;BKE01;A;UN;52846.66499;BKE1;CB1PT0206250087
S;BKE012507SES00000001;BKE012507INV00000001;693000;BKE01;0;0;1;72A090200GAM;BKE01;A;UN;52846.66499;BKE1;CB1PT0306250105
S;BKE012507SES00000001;BKE012507INV00000001;694000;BKE01;0;0;1;72A090200GAM;BKE01;A;UN;52846.66499;BKE1;CB1PT0406250158
S;BKE012507SES00000001;BKE012507INV00000001;695000;BKE01;0;0;1;72A090200GAM;BKE01;Q;UN;52846.66499;BKE1;CB1PT1006250430
S;BKE012507SES00000001;BKE012507INV00000001;696000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2605251613
S;BKE012507SES00000001;BKE012507INV00000001;697000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2705251714
S;BKE012507SES00000001;BKE012507INV00000001;698000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2805251747
S;BKE012507SES00000001;BKE012507INV00000001;699000;BKE01;0;0;1;72A090200GAM;BKE01;Q;UN;52846.66499;BKE1;CB1PT1206250494
S;BKE012507SES00000001;BKE012507INV00000001;700000;BKE01;0;0;1;72A090200GAM;BKE01;Q;UN;52846.66499;BKE1;CB1PT1306250508
S;BKE012507SES00000001;BKE012507INV00000001;701000;BKE01;0;0;1;72A090200GAM;BKE01;Q;UN;52846.66499;BKE1;CB1PT1406250577
S;BKE012507SES00000001;BKE012507INV00000001;702000;BKE01;0;0;1;72A090200GAM;BKE01;A;UN;52846.66499;BKE1;CB1PT0506250245
S;BKE012507SES00000001;BKE012507INV00000001;703000;BKE01;0;0;1;72A090200GAM;BKE01;R;UN;52846.66499;BKE1;CB1PT2404251658
S;BKE012507SES00000001;BKE012507INV00000001;683000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT1804251224
S;BKE012507SES00000001;BKE012507INV00000001;684000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2204251413
S;BKE012507SES00000001;BKE012507INV00000001;685000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2304251490
S;BKE012507SES00000001;BKE012507INV00000001;686000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2404251658
S;BKE012507SES00000001;BKE012507INV00000001;687000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2504251661
S;BKE012507SES00000001;BKE012507INV00000001;688000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2604251745
S;BKE012507SES00000001;BKE012507INV00000001;689000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2804251784
S;BKE012507SES00000001;BKE012507INV00000001;690000;BKE01;0;0;1;72A090200GAM;BKE01;A;UN;52846.66499;BKE1;CB1PT3005251913
S;BKE012507SES00000001;BKE012507INV00000001;691000;BKE01;0;0;1;72A090200GAM;BKE01;A;UN;52846.66499;BKE1;CB1PT3105251983
S;BKE012507SES00000001;BKE012507INV00000001;692000;BKE01;0;0;1;72A090200GAM;BKE01;A;UN;52846.66499;BKE1;CB1PT0206250087
S;BKE012507SES00000001;BKE012507INV00000001;693000;BKE01;0;0;1;72A090200GAM;BKE01;A;UN;52846.66499;BKE1;CB1PT0306250105
S;BKE012507SES00000001;BKE012507INV00000001;694000;BKE01;0;0;1;72A090200GAM;BKE01;A;UN;52846.66499;BKE1;CB1PT0406250158
S;BKE012507SES00000001;BKE012507INV00000001;695000;BKE01;0;0;1;72A090200GAM;BKE01;Q;UN;52846.66499;BKE1;CB1PT1006250430
S;BKE012507SES00000001;BKE012507INV00000001;696000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2605251613
S;BKE012507SES00000001;BKE012507INV00000001;697000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2705251714
S;BKE012507SES00000001;BKE012507INV00000001;698000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2805251747
S;BKE012507SES00000001;BKE012507INV00000001;699000;BKE01;0;0;1;72A090200GAM;BKE01;Q;UN;52846.66499;BKE1;CB1PT1206250494
